"","BEGR","BOOT","BOXR","C596","C834","C835","C991","CWM3","DRSN","F102","F106","F108","F109","F110","F113","F114","F118","F123","F125","F127","F128","F131","F133","F134","F135","F137","F138","F141","F142","F146","F148","F149","F151","F153","F154","F155","F157","F159","F162","F164","F165","F167","F175","F176","F178","F180","F181","F182","F188","F190","F194","F196","F198","F203","F215","F218","F219","F220","F222","F228","F236","F237","F248","F258","F268","F276","FB02","FB05","FB07","FB09","FB10","FB11","FB13","FB15","FB20","FB25","FB27","FB28","FB33","FB35","FB36","FB43","FB44","FB48","FB54","FB55","FB63","FB65","FB66","FB78","FB79","FB87","FB90","FB92","FB93","HAIR","HBMB","HIQQ","IKN2","JOSC","LDMA","LIZD","LNPC","LNPF","M145","MPTB","PNBT","PSDQ","RTMW","RY34","SOLB","TCTV","TDTL","TSMV","VSTH","WHOO","ZELD"
"F182",0,0,0.0422535211267606,0.0106951871657754,0.206944444444444,0.0170157068062827,0,0.00186567164179104,0.0261136712749616,0,0.004,0.00427960057061341,0.0197693574958814,0.0232558139534884,0.00479233226837061,0.174743024963289,0.0139687756778965,0.00743099787685775,0.0230460921843687,0.0160226201696513,0.0165593376264949,0.0371541501976285,0.00490196078431373,0,0.00386473429951691,0.00104602510460251,0.0166666666666667,0,0.0432172869147659,0.00825206301575394,0.000833333333333333,0,0.00328947368421053,0.00804289544235925,0.00165016501650165,0.0074318744838976,0.001001001001001,0.0169491525423729,0,0.0133868808567604,0.00110741971207087,0.00167785234899329,0.0229182582123759,0,0.00990916597853014,0,0.00117508813160987,1,0.010958904109589,0.00123456790123457,0.00557880055788006,0.0143240823634736,0.00795755968169761,0.00119047619047619,0,0.00121802679658952,0.0199667221297837,0.00399201596806387,0.00819672131147541,0.00375234521575985,0.0341047503045067,0.0173102529960053,0.00991501416430595,0.0353477765108324,0.0164835164835165,0.0460606060606061,0.0572640509013786,0,0.00391542678151919,0.00101214574898785,0.00382043935052531,0.005621925509487,0.0111111111111111,0.00498504486540379,0.0869971936389149,0.0131445904954499,0.0352187833511206,0.00359281437125748,0.00176522506619594,0.0032520325203252,0.00855614973262032,0.00355450236966825,0.0271370420624152,0,0.00152905198776758,0.0017921146953405,0,0.00694980694980695,0.0153994225216554,0.00773480662983425,0.0128095644748079,0.0300261096605744,0.00496102055279943,0.0293333333333333,0.0134020618556701,0,0.00179533213644524,0,0.0144736842105263,0.00584795321637427,0,0.00559701492537313,0,0,0,0.0155367231638418,0,0,0,0.0246575342465753,0.0229555236728838,0.00892857142857143,0.0019047619047619,0,0,0.0149253731343284,0
"F188",0,0.00289017341040462,0.0110741971207087,0.0253863134657837,0.00968992248062015,0.00849256900212314,0.00886075949367089,0,0.00119047619047619,0,0.0234782608695652,0.00114155251141553,0.0107449856733524,0.00436205016357688,0.03470715835141,0.00205973223480947,0.0322817314746882,0.0172257479601088,0.00844594594594595,8e-04,0.0150913423351867,0.0178204249485949,0.0338983050847458,0,0.0219224283305228,0.0226244343891403,0.0426579163248564,0.0070778564206269,0.00773694390715667,0.0720848056537102,0.0496562261268144,0.010183299389002,0.0130353817504655,0,0.0103626943005181,0.0182748538011696,0.02,0.0398340248962656,0,0.0231023102310231,0.0150801131008483,0.00130039011703511,0.0195549561699258,0.011454753722795,0.33206106870229,0.00411522633744856,0.0068762278978389,0.010958904109589,1,0.00819672131147541,0,0.0291568163908589,0.0322327044025157,0.0294416243654822,0.00581395348837209,0.0215605749486653,0.0051150895140665,0.0163793103448276,0.024800708591674,0.0196882690730107,0.0199600798403194,0.0118790496760259,0.00796359499431172,0.0178907721280603,0.0213953488372093,0.00680272108843537,0.0173913043478261,0.0483558994197292,0.0355871886120996,0.0347284060552093,0.0157676348547718,0.0328396651641983,0,0.0146048109965636,0.0159817351598174,0.00513259195893926,0.012400354295837,0.00797607178464606,0,0,0.00631199278629396,0.0099009900990099,0.00540540540540541,0.00379266750948167,0.0348918353105373,0.0303272146847566,0.0240334378265413,0.0172176308539945,0.0115321252059308,0,0.00443458980044346,0,0.0271142672692059,0.0199233716475096,0.00609225413402959,0,0,0,0.00747065101387407,0.00466744457409568,0,0,0,0,0.00134228187919463,0.00790960451977401,0.0138888888888889,0,0,0.00765864332603939,0.00453514739229025,0,0,0,0.0140252454417952,0,0
"F190",0,0.00505050505050505,0.00488599348534202,0.0111821086261981,0,0,0.01417004048583,0,0,0.00454545454545455,0.00570776255707763,0,0.000897666068222621,0,0.0262206148282098,0,0.00816696914700544,0,0.00111482720178372,0,0.00101936799184506,0.00252951096121417,0.00727934485896269,0.00233644859813084,0.0077007700770077,0.0220588235294118,0.00515463917525773,0.0263929618768328,0,0.03125,0.0425531914893617,0.0250368188512518,0.0259067357512953,0,0.004149377593361,0.0138632162661738,0.0269320843091335,0.013771186440678,0,0.012779552715655,0.0156046814044213,0,0.0033003300330033,0.122370936902486,0.00182149362477231,0.00229885057471264,0,0.00123456790123457,0.00819672131147541,1,0,0.00597609561752988,0.0139581256231306,0.00984528832630099,0.0160714285714286,0.0159883720930233,0,0.0315420560747664,0.0141342756183746,0.0349726775956284,0.00137931034482759,0.00470219435736677,0,0.00127551020408163,0,0,0,0.00382165605095541,0.00695047784535187,0.00932400932400932,0.00324324324324324,0.0108191653786708,0,0,0,0,0.00474495848161329,0.00421348314606742,0.00596421471172962,0,0.00244498777506112,0.00138312586445367,0,0.00809716599190283,0.0127986348122867,0.00505050505050505,0.00146412884333821,0.0137339055793991,0.00647948164146868,0,0.00188501413760603,0.00150375939849624,0.00543478260869565,0.00193610842207164,0.00233100233100233,0.0112866817155756,0,0.00469483568075117,0,0.00177304964539007,0.00963855421686747,0,0.00941176470588235,0.00471698113207547,0,0,0,0,0.0045766590389016,0,0,0,0.00248756218905473,0,0,0,0.0051413881748072
"F194",0.00434782608695652,0,0.00764818355640535,0.00369685767097967,0.00459418070444104,0.010752688172043,0,0,0.00886917960088692,0,0,0.197560975609756,0.0039177277179236,0.0328185328185328,0,0.00170648464163823,0.00196270853778214,0,0.012531328320802,0.0285374554102259,0.00677200902934537,0.00918273645546373,0,0,0,0.00269541778975741,0.00454029511918275,0,0.00613496932515337,0.00622775800711744,0,0.00165289256198347,0,0.00747663551401869,0,0.007,0.00254777070063694,0.00463499420625724,0,0,0,0.0185676392572944,0.0153291253381425,0,0,0,0,0.00557880055788006,0,0,1,0.00327153762268266,0.00216216216216216,0,0,0,0,0,0.00521512385919166,0,0.00315457413249211,0,0.00401606425702811,0.00144092219020173,0.00423131170662906,0.00619195046439629,0.00255754475703325,0,0.000936329588014981,0.00129032258064516,0.00239234449760766,0.00995024875621891,0.00432276657060519,0.00252206809583859,0.00211193241816262,0.0193798449612403,0.00933333333333333,0,0,0.01,0,0.00157977883096367,0.003690036900369,0,0,0.00110619469026549,0.00168634064080944,0.000917431192660551,0.00118906064209275,0.00720461095100865,0.0103842159916926,0.00875656742556918,0,0.00425079702444208,0.0185185185185185,0,0,0,0.0108695652173913,0.0106382978723404,0,0.00617283950617284,0,0,0,0.0222222222222222,0,0,0,0.0268714011516315,0.0288065843621399,0.00859598853868195,0,0,0,0,0
"F196",0,0.00278551532033426,0.00859291084854995,0.0170394036208733,0.0171428571428571,0.012448132780083,0.00734394124847001,0.00136054421768707,0.0023121387283237,0,0.00585284280936455,0.0146067415730337,0.0249643366619116,0.0074468085106383,0.0282286520818631,0.00503018108651911,0.0272401433691756,0.0231729055258467,0.0581092801387684,0.0501644736842105,0.0340999206978588,0.0140939597315436,0.0192582025677603,0.00133333333333333,0.0130932896890344,0.00696864111498258,0.0285487708168121,0.00392927308447937,0.0289017341040462,0.0432724814063556,0.0159651669085631,0.00992063492063492,0.00723327305605787,0.016025641025641,0.00124223602484472,0.0150214592274678,0.00250836120401338,0.034789644012945,0,0.0246516613076099,0.026046511627907,0,0.0185430463576159,0.00664451827242525,0.0334302325581395,0,0.00478011472275335,0.0143240823634736,0.0291568163908589,0.00597609561752988,0.00327153762268266,1,0.100246507806081,0.0206084396467125,0.00337837837837838,0.00591133004926108,0.00869565217391304,0.0151642796967144,0.0137103684661525,0.00874403815580286,0.0294695481335953,0.0115546218487395,0.00884955752212389,0.0307262569832402,0.294930875576037,0.0280735721200387,0.0213492741246798,0.00361663652802893,0.0256232686980609,0.00677966101694915,0.00644122383252818,0.0149439601494396,0.0335507921714818,0.0246179966044143,0.0233082706766917,0.0221276595744681,0.019180470793374,0.00387221684414327,0.0113722517058378,0.00245700245700246,0.0142095914742451,0.0106280193236715,0.0170212765957447,0.00122100122100122,0.00399201596806387,0.0138568129330254,0.00299102691924227,0.0134861766689144,0.0112903225806452,0.0249077490774908,0.0251665433012583,0.00304568527918782,0.00936329588014981,0.0187687687687688,0.0323144104803493,0,0.00531208499335989,0,0.0104166666666667,0.00339366515837104,0,0,0,0,0.0025974025974026,0.0166112956810631,0.00934579439252336,0.0013531799729364,0,0.015005359056806,0.00773480662983425,0,0,0.00136986301369863,0.00807537012113055,0.00405405405405405,0
"F198",0,0,0.00638297872340425,0.0201484623541888,0.0131950989632422,0.0186528497409326,0.00728155339805825,0.00405405405405405,0.00807381776239908,0,0.00665557404326123,0.00552486187845304,0.0248403122782115,0.00421052631578947,0.0360934182590234,0.00399201596806387,0.0315186246418338,0.0140474100087796,0.0424808836023789,0.0304975922953451,0.03147128245476,0.0133511348464619,0.0227920227920228,0,0.0154975530179445,0.0174978127734033,0.0251572327044025,0.00882352941176471,0.0228353948620362,0.109520400858984,0.0345588235294118,0.0128458498023715,0.012646793134598,0.0213219616204691,0,0.0185714285714286,0.0168634064080944,0.0438311688311688,0.00261096605744125,0.0158227848101266,0.0325581395348837,0.00124688279301746,0.0231788079470199,0.0177777777777778,0.0407865986890022,0.00130890052356021,0.00570342205323194,0.00795755968169761,0.0322327044025157,0.0139581256231306,0.00216216216216216,0.100246507806081,1,0.0204678362573099,0.00335195530726257,0.00982318271119843,0.00122249388753056,0.0236486486486486,0.00932994062765055,0.0224358974358974,0.0134486071085495,0.0104166666666667,0.0143487858719647,0.0257826887661142,0.0659754948162111,0.0288739172281039,0.0160472972972973,0.00721370604147881,0.021978021978022,0.0187553282182438,0.0145278450363196,0.0136222910216718,0.0154686078252957,0.0125104253544621,0.0155902004454343,0,0.0181818181818182,0.00191938579654511,0.00978915662650602,0.00243605359317905,0.0123348017621145,0.0125,0.0136842105263158,0.00364077669902913,0.00864936793080506,0.0106870229007634,0.00595829195630586,0.0175202156334232,0.00960768614891913,0.0108499095840868,0.0190336749633968,0.00708502024291498,0.0226700251889169,0.0156366344005957,0.0294372294372294,0,0.00131061598951507,0,0.0145379023883697,0.00675675675675676,0,0,0,0,0.00257400257400257,0.0109289617486339,0.00527009222661397,0.00134048257372654,0,0.0127388535031847,0.00547045951859956,0.0012987012987013,0,0.00135685210312076,0.00531914893617021,0,0
"F203",0,0.00943396226415094,0.0109375,0.00759878419452888,0.00129032258064516,0.0103397341211226,0.0114285714285714,0,0,0.00425531914893617,0.00330396475770925,0,0.0043859649122807,0.00152905198776758,0.026431718061674,0,0.00973451327433628,0.00116959064327485,0.00650759219088937,0.00101626016260163,0.00596421471172962,0.00411861614497529,0.0518038852913969,0.00218340611353712,0.0150214592274678,0.0397111913357401,0.0110663983903421,0.0224089635854342,0.00258397932816537,0.0270935960591133,0.0259259259259259,0,0.0287859824780976,0,0.00194931773879142,0.00625,0.0318543799772469,0.0270551508844953,0,0.0121951219512195,0.0175658720200753,0,0.0105433901054339,0.0317725752508361,0.01985559566787,0,0.03125,0.00119047619047619,0.0294416243654822,0.00984528832630099,0,0.0206084396467125,0.0204678362573099,1,0.0101180438448567,0.0110957004160888,0.00192678227360308,0.0398633257403189,0.0482352941176471,0.0426894343649947,0.0106951871657754,0.0370942812982998,0.0147299509001637,0.0124223602484472,0.0109356014580802,0.00391134289439374,0.0145903479236813,0.00491400491400491,0.0171086398631309,0.0101465614430665,0.00209205020920502,0.0113378684807256,0,0.00109409190371991,0.0103969754253308,0.00220507166482911,0.0068886337543054,0.00269179004037685,0.00968992248062015,0,0,0.00132802124833997,0.00302114803625378,0.00380228136882129,0.00495458298926507,0.00588812561334642,0.00280898876404494,0.0245346869712352,0.00312825860271116,0,0.0129749768303985,0.00432900432900433,0.0215882806476484,0.00282485875706215,0.00112485939257593,0.00843881856540084,0,0.00218818380743982,0.0119402985074627,0.00676818950930626,0.0135440180586907,0,0.00657894736842105,0.00662251655629139,0,0.00805152979066022,0.0197802197802198,0,0.0129589632829374,0.00614439324116743,0.00161550888529887,0,0.00697674418604651,0,0.0200892857142857,0,0.00238095238095238
"F215",0,0.00359712230215827,0.00403225806451613,0.00194931773879142,0,0,0.0380434782608696,0,0,0.00623052959501558,0.00131406044678055,0,0,0,0.00494559841740851,0,0.00915564598168871,0.00712250712250712,0.0012853470437018,0.00119760479041916,0.00116009280742459,0.00187265917602996,0.0040650406504065,0.00323624595469256,0.0178799489144317,0.0243553008595989,0.00824499411071849,0.0699815837937385,0.00159744408945687,0.00272975432211101,0.0126715945089757,0.00173611111111111,0.106907894736842,0,0,0.00720906282183316,0.0215633423180593,0,0,0.00782778864970646,0,0,0.000912408759124088,0.00429184549356223,0.00306748466257669,0,0.00494233937397035,0,0.00581395348837209,0.0160714285714286,0,0.00337837837837838,0.00335195530726257,0.0101180438448567,1,0.00172711571675302,0,0,0.00952380952380952,0,0.00330578512396694,0.00191938579654511,0,0.00301204819277108,0.00441176470588235,0.00323101777059774,0.0013262599469496,0.00299850074962519,0,0.00403225806451613,0.00123762376237624,0.00252951096121417,0,0.005249343832021,0.00108813928182807,0,0.00137551581843191,0.00336700336700337,0.00449943757030371,0,0.00573888091822095,0,0,0,0.010406811731315,0.00574052812858783,0,0.0028328611898017,0.00123152709359606,0,0,0,0.00170357751277683,0,0,0,0,0.00651465798045603,0,0,0,0,0.00323624595469256,0.00326797385620915,0,0,0.00318471337579618,0,0.00313479623824451,0,0,0,0,0,0.0065359477124183,0,0.0421455938697318
"F218",0,0,0.00319488817891374,0.010989010989011,0,0,0.00589390962671906,0,0,0,0.0171037628278221,0,0.000888888888888889,0,0.0305755395683453,0,0.00537634408602151,0.0120918984280532,0.00220507166482911,0,0,0.0050251256281407,0.0238095238095238,0.00227790432801822,0.069204152249135,0.0119760479041916,0.00203252032520325,0.023021582733813,0,0.0292397660818713,0.0501446480231437,0.00283687943262411,0.028169014084507,0,0,0.022140221402214,0.0113895216400911,0.0189473684210526,0,0.00467289719626168,0.0325945241199478,0,0.00327064595257563,0.0101351351351351,0.0155393053016453,0,0.00954979536152797,0.00121802679658952,0.0215605749486653,0.0159883720930233,0,0.00591133004926108,0.00982318271119843,0.0110957004160888,0.00172711571675302,1,0.002,0.0642857142857143,0.0175029171528588,0.0334412081984898,0.00272108843537415,0.00153609831029186,0,0,0.00123152709359606,0,0.00226500566251416,0.029639175257732,0.0147441457068517,0.0317647058823529,0.0140388768898488,0.010727969348659,0,0.0124293785310734,0,0.00112485939257593,0.0082256169212691,0.011142061281337,0.0209580838323353,0,0.00483675937122128,0.00409836065573771,0,0.00792079207920792,0.0527240773286467,0,0.00144092219020173,0.0188034188034188,0.00319148936170213,0.00125156445556946,0.00561797752808989,0,0.0163424124513619,0.000956937799043062,0.00461361014994233,0.00437636761487965,0,0,0,0,0,0,0,0,0,0,0.00451467268623025,0,0,0,0,0,0,0.00238663484486874,0.00458715596330275,0,0
"F219",0,0,0.00963855421686747,0.00694444444444444,0.0223880597014925,0.00662251655629139,0,0.0964467005076142,0.00872093023255814,0,0.00146627565982405,0,0.00548245614035088,0.0264423076923077,0,0.00842105263157895,0.00109649122807018,0.00159489633173844,0.00143061516452074,0.00132275132275132,0.00127713920817369,0.00303643724696356,0.00553097345132743,0,0.00279329608938547,0.0015748031496063,0.00258064516129032,0,0.0055045871559633,0.00294117647058824,0.00113765642775882,0,0,0,0.00350877192982456,0.00222965440356745,0.00147492625368732,0.00529801324503311,0,0.00229885057471264,0.00344234079173838,0,0.00592885375494071,0,0.00557413600891862,0.00847457627118644,0,0.0199667221297837,0.0051150895140665,0,0,0.00869565217391304,0.00122249388753056,0.00192678227360308,0,0.002,1,0.00146198830409357,0.00454545454545455,0.00267737617135207,0.0134357005758157,0,0.00512820512820513,0.0120689655172414,0.00499168053244592,0.00556586270871985,0.00595238095238095,0.00169779286926995,0.00523012552301255,0.00602409638554217,0.00689655172413793,0,0,0.00145772594752187,0.00960384153661465,0.00294550810014728,0.0172413793103448,0,0.001230012300123,0,0.00810372771474878,0.0019047619047619,0.0234741784037559,0,0,0.00125628140703518,0.00206185567010309,0.00717213114754098,0.00410396716826265,0,0.00348027842227378,0.0285714285714286,0.00457875457875458,0.00119617224880383,0.00303030303030303,0,0.107476635514019,0,0.00671140939597315,0.00273224043715847,0,0.00460829493087558,0,0,0.150684931506849,0.0127226463104326,0,0.111111111111111,0,0.00945626477541371,0.0261780104712042,0.00826446280991736,0,0.0292682926829268,0,0,0
"F220",0,0.00850340136054422,0.0124688279301746,0.0337078651685393,0.00212992545260916,0,0,0,0,0,0.0170132325141777,0.00129032258064516,0.00306278713629403,0.00122100122100122,0.0572337042925278,0,0.00849420849420849,0.00294695481335953,0.00275229357798165,0.000870322019147084,0.00341005967604433,0.0116959064327485,0.0751445086705202,0,0.0202020202020202,0.0238805970149254,0.0060189165950129,0.00561797752808989,0.00212992545260916,0.0465631929046563,0.0679530201342282,0.027681660899654,0.025987525987526,0,0.00295420974889217,0.0078003120124805,0.020952380952381,0.0369036903690369,0.00634920634920635,0.00729040097205346,0.128323699421965,0,0.00641940085592011,0.0303030303030303,0.0125097732603597,0,0.0209944751381215,0.00399201596806387,0.0163793103448276,0.0315420560747664,0,0.0151642796967144,0.0236486486486486,0.0398633257403189,0,0.0642857142857143,0.00146198830409357,1,0.0666666666666667,0.146586345381526,0.00545851528384279,0.00966183574879227,0,0.00204498977505112,0.0111561866125761,0.00107066381156317,0.00375586854460094,0.00408580183861083,0,0.0172579098753595,0.0227686703096539,0.023841961852861,0.00306435137895812,0.00278551532033426,0.00243704305442729,0.00656044985941893,0.0316831683168317,0.0144927536231884,0.00919732441471572,0.00145348837209302,0.0119641076769691,0.00218102508178844,0.00120772946859903,0.00873362445414847,0.0154298310066128,0.015358361774744,0.00113895216400911,0.0560245587106677,0.0144014401440144,0.00203665987780041,0.00801282051282051,0.00232828870779977,0.0463483146067416,0.0115131578947368,0.0153994225216554,0.0046875,0.00158982511923688,0.00160771704180064,0,0.00131752305665349,0,0,0,0,0.0015527950310559,0.00126582278481013,0.0064,0.00163398692810458,0.00157977883096367,0,0.00127551020408163,0,0,0.00332225913621262,0.00810372771474878,0,0
